latitude,link_id,longitude
37.409824,1640014400,126.68496
37.420063,1640025800,126.69597
37.403645,1650028700,126.689156
37.409744,1650080300,126.73455
37.42031,1640025800,126.69619
37.525562,1140000103,126.834305
37.433453,1650004600,126.72899
37.478912,2420073700,126.77499
37.521156,1680519701,126.64909
37.55439,1680071504,126.65482
37.416454,1640020604,126.68051
37.42204,1650044200,126.71906
37.402554,1640243400,126.65639
37.41404,1640283500,126.6592
37.423893,1640324601,126.68711
37.42179,1640036600,126.693535
37.424316,1640044701,126.682076
37.518166,2420057400,126.76582
37.400265,1650027400,126.694305
37.4867,1660001801,126.72134
37.464436,1650069400,126.708916
37.454617,1650277300,126.70043
37.417984,1640024700,126.649956
37.40502,1650030402,126.70371
37.417366,1640023500,126.69486
37.405605,1650089500,126.73524
37.393753,1650085800,126.7329
37.39459,1640135400,126.64861
37.40554,1640243400,126.65832
37.42585,1640048100,126.66954
37.470905,1660000201,126.69494
37.45536,1650063200,126.72807
37.534927,1680005912,126.67634
37.542057,1680017400,126.676865
37.48614,2420022904,126.75355
37.436157,1630000100,126.67537
37.539627,1680136100,126.66974
37.584442,1680215800,126.57819
37.60992,2320554901,126.556206
37.621998,2320030501,126.55391
37.40168,1650072701,126.70927
37.40265,1650091001,126.72397
37.634468,2320009100,126.54359
37.601288,2320554701,126.561386
37.549137,1680007001,126.67709
37.541874,1680006013,126.67684
37.537548,1680006023,126.67657
37.422302,1640038000,126.66842
37.548878,1680496700,126.70431
37.502407,2420042600,126.76057
37.501392,2420059900,126.76847
37.498146,1660023500,126.73069
37.469822,1660000201,126.69679
37.38929,1640116000,126.64303
37.394066,1650025700,126.69866
37.406986,1640013600,126.670135
37.589092,1680057301,126.65877
37.589138,1680057301,126.65861
37.613853,1680061702,126.640884
37.66977,2320015327,126.61923
37.676937,2320015327,126.61278
37.78104,1690066900,126.27592
37.422863,1640036902,126.676414
37.511044,1680143100,126.62733
37.39712,1640084300,126.63252
37.384056,1640147300,126.65844
37.392735,1650025500,126.68292
37.45624,1630031100,126.68948
37.420643,1640034000,126.696724
37.413578,1640019100,126.68923
37.5253,1220342700,127.01461
37.48047,1620009700,126.66351
37.46997,1620006300,126.648865
37.479023,1610036500,126.62774
37.400646,1640243300,126.65609
37.413635,1640019200,126.68918
37.417053,1640019200,126.69277
37.42017,1640025800,126.69605
37.374,1640298500,126.65346
37.424957,1640047200,126.6714
37.460762,1650066800,126.7125
37.40286,1640243400,126.656555
37.41984,1640027100,126.6834
37.422924,1640040400,126.691444
37.417107,1640021800,126.689125
37.43866,1630013002,126.68312
37.438972,1630013800,126.69778
37.433716,1640320400,126.704926
37.444958,1650052000,126.743965
37.497368,2420002800,126.74355
37.42318,1640037800,126.66544
37.429882,1640053000,126.64951
37.45959,1630037500,126.68754
37.459705,1630037500,126.687515
37.48173,1660005002,126.75249
37.404,1640012100,126.6795
37.464115,1630045801,126.67999
37.464096,1630045801,126.68
37.407814,1640013902,126.67251
37.411797,1640000403,126.64262
37.41272,1640000302,126.64156
37.43895,1610013814,126.61781
37.432663,1610195902,126.629326
37.44666,1650278700,126.70823
37.424347,1640043000,126.69863
37.449425,1650056600,126.71854
37.46049,1650329600,126.72869
37.456905,1650060500,126.748245
37.432842,1650004100,126.7368
37.432827,1650004100,126.73735
37.432854,1650004100,126.73624
37.433453,1650004600,126.729065
37.448257,1630020101,126.65095
37.448433,1630020101,126.650375
37.463543,1630171401,126.67285
37.525406,1670000801,126.71544
37.516914,1660046101,126.74439
37.50646,2420006700,126.746574
37.426826,1650046002,126.73471
37.41948,1650340600,126.73022
37.349068,2240071401,126.732704
37.37804,2240146100,126.73379
37.38525,1650218400,126.696396
37.38793,1640311900,126.68048
37.402374,1640243800,126.6561
37.405823,1640244200,126.65839
37.393818,1640248700,126.66542
37.38873,1640151900,126.66343
37.412968,1640019400,126.686104
37.422157,1650044600,126.71584
37.42067,1650115402,126.743324
37.43006,2240017200,126.7858
37.4358,2130001600,126.86211
37.40856,1640013500,126.67041
37.40979,2080002401,126.921936
37.401936,2090013501,126.95044
37.403866,2090082300,126.96621
37.376385,2080079300,126.93571
37.37029,2240014601,126.86395
37.374954,2240014601,126.858086
37.375305,2240014601,126.85784
37.377296,2240014601,126.85674
37.382717,2240014601,126.85558
37.382717,2240014601,126.85558
37.38448,2240014601,126.85539
37.385296,2240014601,126.85531
37.390266,2240014601,126.853935
37.391354,2240014601,126.85317
37.391563,2240014601,126.853004
37.393257,2240014601,126.85124
37.40438,1640114100,126.64319
37.377487,1640302700,126.6619
37.418472,1650039400,126.70783
37.44427,1630019200,126.69102
37.413002,1650037001,126.703186
37.457085,1650351500,126.69862
37.46997,1610008300,126.638916
37.39405,1650025800,126.69879
37.39781,1650027100,126.6907
37.398033,1650027100,126.69019
37.39852,1650027100,126.689186
37.401344,1650028601,126.68326
37.425716,1640049200,126.645515
37.439487,1630013902,126.694214
37.439148,1630014402,126.69955
37.45048,1650058202,126.70123
37.45238,1650058201,126.70148
37.419746,1640025800,126.69585
37.447037,1650278700,126.70809
37.440773,1630014502,126.6984
37.455738,1630028100,126.649635
37.422825,1650352801,126.70967
37.42731,1640051501,126.6605
37.39058,1650223600,126.720856
37.41968,1650352701,126.70882
37.41748,1650039400,126.70719
37.453888,1630169401,126.64265
37.47153,1660000101,126.69374
37.470615,1660000102,126.69497
37.47084,1660000102,126.694664
37.47174,1660000101,126.69347
37.436943,1640001700,126.69627
37.43133,1640273400,126.69704
37.424206,1640262400,126.69378
37.39513,1640002700,126.66979
37.417667,1640023900,126.687744
37.46362,1630171301,126.67322
37.457737,1650351400,126.69222
37.44887,1650055800,126.724205
37.44831,1650055100,126.73309
37.44833,1650055100,126.73275
37.42322,1640042500,126.69691
37.423054,1640041800,126.69482
37.415222,1640019100,126.6911
37.414986,1640019100,126.69085
37.409943,1640015700,126.68555
37.408405,1650032102,126.68742
37.42155,1640035900,126.697174
37.422314,1640035301,126.64717
37.418564,1640025600,126.69293
