latitude,link_id,dist_level3,longitude,full_addr,date,region_id
37.44954,1630023300,주안8동,126.68981,인천광역시 미추홀구 주안8동,2021-08-26,2309072
37.40331,1640243800,동춘1동,126.65671,인천광역시 연수구 동춘1동,2021-08-26,2304057
37.45092,1630025700,주안8동,126.686264,인천광역시 미추홀구 주안8동,2021-08-26,2309072
37.444553,1630021100,주안7동,126.679214,인천광역시 미추홀구 주안7동,2021-08-26,2309071
37.419533,1640025800,선학동,126.695564,인천광역시 연수구 선학동,2021-08-26,2304052
37.417236,1640023600,선학동,126.69524,인천광역시 연수구 선학동,2021-08-26,2304052
37.485355,1680022201,가좌4동,126.68199,인천광역시 서구 가좌4동,2021-08-26,2308065
37.47767,1630006100,도화2·3동,126.66861,인천광역시 미추홀구 도화2·3동,2021-08-26,2309077
37.479946,1630006700,도화2·3동,126.65487,인천광역시 미추홀구 도화2·3동,2021-08-26,2309077
37.47519,1620003500,송림3·5동,126.64818,인천광역시 동구 송림3·5동,2021-08-26,2302060
37.444977,1630011801,학익1동,126.65056,인천광역시 미추홀구 학익1동,2021-08-26,2309060
37.437546,1630011701,학익1동,126.64829,인천광역시 미추홀구 학익1동,2021-08-26,2309060
37.433575,1640001500,옥련2동,126.64712,인천광역시 연수구 옥련2동,2021-08-26,2304060
37.444073,1630020000,학익1동,126.66507,인천광역시 미추홀구 학익1동,2021-08-26,2309060
37.448208,1630022201,용현1.4동,126.66773,인천광역시 미추홀구 용현1.4동,2021-08-26,2309076
37.45378,1630027400,주안4동,126.680885,인천광역시 미추홀구 주안4동,2021-08-26,2309068
37.46579,1650014200,간석4동,126.69123,인천광역시 남동구 간석4동,2021-08-26,2305058
37.465786,1650014200,주안5동,126.69126,인천광역시 미추홀구 주안5동,2021-08-26,2309069
37.468887,1650081500,간석4동,126.6955,인천광역시 남동구 간석4동,2021-08-26,2305058
37.470806,1660000102,십정2동,126.69486,인천광역시 부평구 십정2동,2021-08-26,2306071
37.46951,1660000201,십정2동,126.697464,인천광역시 부평구 십정2동,2021-08-26,2306071
37.43353,1650046101,남촌도림동,126.73237,인천광역시 남동구 남촌도림동,2021-08-26,2305067
37.435543,1650046101,남촌도림동,126.73233,인천광역시 남동구 남촌도림동,2021-08-26,2305067
37.423332,1650042900,남촌도림동,126.73692,인천광역시 남동구 남촌도림동,2021-08-26,2305067
37.414486,1650030901,논현1동,126.738464,인천광역시 남동구 논현1동,2021-08-26,1123052
37.360626,2240083000,정왕본동,126.735794,경기도 시흥시 정왕본동,2021-08-26,3115064
37.351437,2240076001,정왕2동,126.73248,경기도 시흥시 정왕2동,2021-08-26,3115061
37.348873,2240070801,정왕2동,126.73002,경기도 시흥시 정왕2동,2021-08-26,3115061
37.347107,2240070902,정왕2동,126.728096,경기도 시흥시 정왕2동,2021-08-26,3115061
37.354977,2240694000,정왕3동,126.71922,경기도 시흥시 정왕3동,2021-08-26,3115062
37.37149,2240009121,정왕본동,126.73771,경기도 시흥시 정왕본동,2021-08-26,3115064
37.378082,2240146200,배곧동,126.73364,경기도 시흥시 배곧동,2021-08-26,3115073
37.39594,2240012600,월곶동,126.743225,경기도 시흥시 월곶동,2021-08-26,3115069
37.39936,1650350900,논현1동,126.74154,인천광역시 남동구 논현1동,2021-08-26,1123052
37.400482,1650350900,논현1동,126.741165,인천광역시 남동구 논현1동,2021-08-26,1123052
37.400482,1650350900,논현1동,126.741165,인천광역시 남동구 논현1동,2021-08-26,1123052
37.443974,1650017200,만수6동,126.74343,인천광역시 남동구 만수6동,2021-08-26,2305064
37.46849,1660000102,십정2동,126.699524,인천광역시 부평구 십정2동,2021-08-26,2306071
37.471703,1660000101,십정1동,126.69362,인천광역시 부평구 십정1동,2021-08-26,2306070
37.473896,1660000301,십정1동,126.690704,인천광역시 부평구 십정1동,2021-08-26,2306070
37.47386,1660000301,십정1동,126.69076,인천광역시 부평구 십정1동,2021-08-26,2306070
37.474693,1660000401,십정1동,126.6896,인천광역시 부평구 십정1동,2021-08-26,2306070
37.475082,1660000301,십정1동,126.68909,인천광역시 부평구 십정1동,2021-08-26,2306070
37.483833,1680001000,가좌3동,126.67718,인천광역시 서구 가좌3동,2021-08-26,2308064
37.53996,1680136100,연희동,126.669785,인천광역시 서구 연희동,2021-08-26,1113076
37.54024,1680134600,연희동,126.66515,인천광역시 서구 연희동,2021-08-26,1113076
37.519867,1680034603,신현원창동,126.66256,인천광역시 서구 신현원창동,2021-08-26,2308073
37.522537,1680229300,청라2동,126.63439,인천광역시 서구 청라2동,2021-08-26,2308078
37.48914,1680024800,가좌1동,126.67131,인천광역시 서구 가좌1동,2021-08-26,2308062
37.488026,1680002900,가좌1동,126.67506,인천광역시 서구 가좌1동,2021-08-26,2308062
37.538517,1680006013,연희동,126.67654,인천광역시 서구 연희동,2021-08-26,1113076
37.538593,1680005922,연희동,126.67652,인천광역시 서구 연희동,2021-08-26,1113076
37.547844,1680050103,검암경서동,126.64314,인천광역시 서구 검암경서동,2021-08-26,2308051
37.54732,1680047500,검암경서동,126.64354,인천광역시 서구 검암경서동,2021-08-26,2308051
37.562973,1680054101,오류왕길동,126.63579,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.563774,1680229000,오류왕길동,126.63486,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.56307,1680229100,오류왕길동,126.6321,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.584435,1680215900,오류왕길동,126.578255,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.58741,1680215800,오류왕길동,126.57603,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.5932,2320554601,양촌읍,126.57014,경기도 김포시 양촌읍,2021-08-26,3123013
37.5932,2320554601,양촌읍,126.57014,경기도 김포시 양촌읍,2021-08-26,3123013
37.606285,2320554901,대곶면,126.55941,경기도 김포시 대곶면,2021-08-26,3123034
37.606445,2320554901,대곶면,126.55928,경기도 김포시 대곶면,2021-08-26,3123034
37.607647,2320554901,대곶면,126.55826,경기도 김포시 대곶면,2021-08-26,3123034
37.607944,2320554901,대곶면,126.55799,경기도 김포시 대곶면,2021-08-26,3123034
37.609993,2320554801,대곶면,126.55618,경기도 김포시 대곶면,2021-08-26,3123034
37.609993,2320554801,대곶면,126.55618,경기도 김포시 대곶면,2021-08-26,3123034
37.639114,2320036300,대곶면,126.551735,경기도 김포시 대곶면,2021-08-26,3123034
37.636177,2320009601,대곶면,126.546524,경기도 김포시 대곶면,2021-08-26,3123034
37.635696,2320009601,대곶면,126.54572,경기도 김포시 대곶면,2021-08-26,3123034
37.635696,2320009601,대곶면,126.54572,경기도 김포시 대곶면,2021-08-26,3123034
37.634903,1690001003,길상면,126.529945,인천광역시 강화군 길상면,2021-08-26,2331033
37.634876,1690009201,길상면,126.52991,인천광역시 강화군 길상면,2021-08-26,2331033
37.62955,1690009203,길상면,126.522835,인천광역시 강화군 길상면,2021-08-26,2331033
37.629745,1690009203,길상면,126.52123,인천광역시 강화군 길상면,2021-08-26,2331033
37.628857,1690000901,길상면,126.53202,인천광역시 강화군 길상면,2021-08-26,2331033
37.62158,2320030602,대곶면,126.554054,경기도 김포시 대곶면,2021-08-26,3123034
37.58719,1680215800,오류왕길동,126.57619,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.585438,1680215900,오류왕길동,126.57757,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.585163,1680215900,오류왕길동,126.577774,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.56714,1680217500,오류왕길동,126.59984,인천광역시 서구 오류왕길동,2021-08-26,2308084
37.518017,1680043701,신현원창동,126.660126,인천광역시 서구 신현원창동,2021-08-26,2308073
37.51794,1680043701,신현원창동,126.663445,인천광역시 서구 신현원창동,2021-08-26,2308073
37.5159,1680040100,신현원창동,126.672165,인천광역시 서구 신현원창동,2021-08-25,2308073
37.5159,1680040100,신현원창동,126.672165,인천광역시 서구 신현원창동,2021-08-25,2308073
37.51595,1680040100,신현원창동,126.672165,인천광역시 서구 신현원창동,2021-08-25,2308073
37.522408,1680016900,가정1동,126.67531,인천광역시 서구 가정1동,2021-08-25,2308054
37.402084,1650029700,논현고잔동,126.68191,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.38718,1650023800,논현고잔동,126.69117,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.473965,1620007200,송림3·5동,126.64552,인천광역시 동구 송림3·5동,2021-08-25,2302060
37.395115,1650025402,논현고잔동,126.67555,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.3962,1650027000,논현고잔동,126.67405,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.41033,1640015800,연수2동,126.685646,인천광역시 연수구 연수2동,2021-08-25,2304054
37.4044,1640012100,동춘3동,126.68003,인천광역시 연수구 동춘3동,2021-08-25,2304059
37.450737,1650012200,주안4동,126.69105,인천광역시 미추홀구 주안4동,2021-08-25,2309068
37.399868,1650027000,논현고잔동,126.67816,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.40027,1650027000,논현고잔동,126.67861,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.41136,1640016105,동춘3동,126.67779,인천광역시 연수구 동춘3동,2021-08-25,2304059
37.442772,1630014302,관교동,126.70019,인천광역시 미추홀구 관교동,2021-08-25,2309073
37.442444,1630014302,관교동,126.70014,인천광역시 미추홀구 관교동,2021-08-25,2309073
37.440052,1630014302,관교동,126.699844,인천광역시 미추홀구 관교동,2021-08-25,2309073
37.438427,1630013100,문학동,126.69035,인천광역시 미추홀구 문학동,2021-08-25,2309074
37.438892,1630012901,문학동,126.68053,인천광역시 미추홀구 문학동,2021-08-25,2309074
37.418015,1640021900,청학동,126.67827,인천광역시 연수구 청학동,2021-08-25,2304056
37.426968,1640051200,청학동,126.661896,인천광역시 연수구 청학동,2021-08-25,2304056
37.40301,1640010800,동춘2동,126.670784,인천광역시 연수구 동춘2동,2021-08-25,2304058
37.43974,1630167400,관교동,126.70236,인천광역시 미추홀구 관교동,2021-08-25,2309073
37.441227,1630167400,관교동,126.70254,인천광역시 미추홀구 관교동,2021-08-25,2309073
37.41237,1640017200,연수2동,126.68777,인천광역시 연수구 연수2동,2021-08-25,2304054
37.412437,1640017200,연수2동,126.68786,인천광역시 연수구 연수2동,2021-08-25,2304054
37.412933,1640019200,연수2동,126.68838,인천광역시 연수구 연수2동,2021-08-25,2304054
37.42578,1640072002,연수1동,126.68075,인천광역시 연수구 연수1동,2021-08-25,2304053
37.419388,1640030400,연수1동,126.678444,인천광역시 연수구 연수1동,2021-08-25,2304053
37.420822,1650039801,남촌도림동,126.73138,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.42504,1640047100,연수1동,126.67274,인천광역시 연수구 연수1동,2021-08-25,2304053
37.421234,1650043502,남촌도림동,126.730865,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.421658,1650043501,남촌도림동,126.72331,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.418488,1640024100,연수3동,126.69187,인천광역시 연수구 연수3동,2021-08-25,2304055
37.418472,1640024100,연수3동,126.69185,인천광역시 연수구 연수3동,2021-08-25,2304055
37.417038,1640276800,청학동,126.67489,인천광역시 연수구 청학동,2021-08-25,2304056
37.427505,1640050204,선학동,126.69887,인천광역시 연수구 선학동,2021-08-25,2304052
37.427612,1640050204,선학동,126.69885,인천광역시 연수구 선학동,2021-08-25,2304052
37.42264,1650045000,남촌도림동,126.70603,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.594093,1680079400,원당동,126.69472,인천광역시 서구 원당동,2021-08-25,2308087
37.4139,1650037002,남촌도림동,126.7013,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.440247,1650278200,구월3동,126.70625,인천광역시 남동구 구월3동,2021-08-25,2305053
37.43079,1650045503,남촌도림동,126.71854,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.39941,1650027900,논현고잔동,126.7078,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.390575,1650223600,논현고잔동,126.72084,인천광역시 남동구 논현고잔동,2021-08-25,2305074
37.417492,1650037600,남촌도림동,126.72311,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.440193,1630014302,관교동,126.69987,인천광역시 미추홀구 관교동,2021-08-25,2309073
37.422028,1650044500,남촌도림동,126.71451,인천광역시 남동구 남촌도림동,2021-08-25,2305067
37.440044,1630016100,학익1동,126.66554,인천광역시 미추홀구 학익1동,2021-08-25,2309060
37.39391,1640145400,송도1동,126.65435,인천광역시 연수구 송도1동,2021-08-23,2304064
37.393337,1640133900,송도1동,126.64772,인천광역시 연수구 송도1동,2021-08-23,2304064
37.503788,1660027000,부평5동,126.73107,인천광역시 부평구 부평5동,2021-08-23,2306055
37.497486,1660021600,부평5동,126.73046,인천광역시 부평구 부평5동,2021-08-23,2306055
37.446842,1650017500,장수서창동,126.75141,인천광역시 남동구 장수서창동,2021-08-23,2305075
37.441284,1630167400,관교동,126.70257,인천광역시 미추홀구 관교동,2021-08-23,2309073
37.420784,1640034000,선학동,126.69689,인천광역시 연수구 선학동,2021-08-22,2304052
37.415592,1640019100,연수2동,126.69146,인천광역시 연수구 연수2동,2021-08-22,2304054
37.41397,1640019100,연수2동,126.689735,인천광역시 연수구 연수2동,2021-08-22,2304054
37.402634,1640009700,동춘2동,126.66974,인천광역시 연수구 동춘2동,2021-08-22,2304058
37.396942,1640008200,동춘2동,126.67256,인천광역시 연수구 동춘2동,2021-08-22,2304058
37.39822,1650027100,논현고잔동,126.68973,인천광역시 남동구 논현고잔동,2021-08-22,2305074
37.423046,1640041100,선학동,126.70049,인천광역시 연수구 선학동,2021-08-22,2304052
37.423218,1640042400,연수3동,126.698044,인천광역시 연수구 연수3동,2021-08-22,2304055
37.386448,1650014900,논현고잔동,126.69091,인천광역시 남동구 논현고잔동,2021-08-22,2305074
37.447754,1630168200,주안8동,126.692,인천광역시 미추홀구 주안8동,2021-08-22,2309072
37.42299,1640039300,옥련1동,126.65311,인천광역시 연수구 옥련1동,2021-08-22,2304051
37.426,1640049403,옥련2동,126.651245,인천광역시 연수구 옥련2동,2021-08-22,2304060
37.426018,1640049403,옥련2동,126.65111,인천광역시 연수구 옥련2동,2021-08-22,2304060
37.45228,1650058201,구월3동,126.70141,인천광역시 남동구 구월3동,2021-08-22,2305053
37.426918,1640050303,선학동,126.69906,인천광역시 연수구 선학동,2021-08-22,2304052
37.420155,1640030000,연수3동,126.68998,인천광역시 연수구 연수3동,2021-08-22,2304055
37.418613,1640025600,연수3동,126.6929,인천광역시 연수구 연수3동,2021-08-22,2304055
37.64807,2180013902,흥도동,126.85473,경기도 고양시 덕양구 흥도동,2021-08-22,3110153
37.46374,1630042300,숭의1·3동,126.64383,인천광역시 미추홀구 숭의1·3동,2021-08-22,2309075
37.423832,1640324601,연수1동,126.687325,인천광역시 연수구 연수1동,2021-08-22,2304053
37.423832,1640324601,연수1동,126.687325,인천광역시 연수구 연수1동,2021-08-22,2304053
37.417595,1640021301,청학동,126.67446,인천광역시 연수구 청학동,2021-08-22,2304056
37.417595,1640021301,청학동,126.67446,인천광역시 연수구 청학동,2021-08-22,2304056
37.453842,1650060000,구월2동,126.71452,인천광역시 남동구 구월2동,2021-08-22,2305052
37.468723,1650010100,간석4동,126.70785,인천광역시 남동구 간석4동,2021-08-22,2305058
37.47231,1660007800,십정2동,126.703285,인천광역시 부평구 십정2동,2021-08-22,2306071
37.466152,1650021900,간석1동,126.707245,인천광역시 남동구 간석1동,2021-08-22,2305055
37.46483,1650069900,간석1동,126.704796,인천광역시 남동구 간석1동,2021-08-22,2305055
37.4171,1640278100,연수2동,126.67762,인천광역시 연수구 연수2동,2021-08-21,2304054
37.419575,1640025800,선학동,126.69563,인천광역시 연수구 선학동,2021-08-21,2304052
37.418125,1640025600,연수3동,126.69368,인천광역시 연수구 연수3동,2021-08-21,2304055
37.41844,1640025500,연수3동,126.693054,인천광역시 연수구 연수3동,2021-08-21,2304055
37.422813,1640040400,연수3동,126.6911,인천광역시 연수구 연수3동,2021-08-21,2304055
37.422993,1640324901,연수3동,126.689674,인천광역시 연수구 연수3동,2021-08-21,2304055
37.4569,1650064700,구월3동,126.708626,인천광역시 남동구 구월3동,2021-08-21,2305053
37.55468,1680087800,청라3동,126.62513,인천광역시 서구 청라3동,2021-08-21,2308079
37.49882,1680025602,가좌1동,126.66152,인천광역시 서구 가좌1동,2021-08-21,2308062
37.48308,1620010301,송림4동,126.65933,인천광역시 동구 송림4동,2021-08-21,2302061
37.47735,1630004900,도화2·3동,126.65397,인천광역시 미추홀구 도화2·3동,2021-08-21,2309077
37.467243,1630046500,도화2·3동,126.66599,인천광역시 미추홀구 도화2·3동,2021-08-21,2309077
37.470814,1630050600,주안5동,126.67721,인천광역시 미추홀구 주안5동,2021-08-21,2309069
37.518745,1680043500,신현원창동,126.66899,인천광역시 서구 신현원창동,2021-08-21,2308073
37.513786,1680040500,석남1동,126.664116,인천광역시 서구 석남1동,2021-08-21,2308058
37.537594,1680085301,청라1동,126.66036,인천광역시 서구 청라1동,2021-08-21,2308074
37.537636,1680284600,청라1동,126.66151,인천광역시 서구 청라1동,2021-08-21,2308074
37.525105,1670150500,효성2동,126.69446,인천광역시 계양구 효성2동,2021-08-21,2307052
37.52632,1670151100,효성2동,126.696785,인천광역시 계양구 효성2동,2021-08-21,2307052
37.530556,1670014902,작전2동,126.72022,인천광역시 계양구 작전2동,2021-08-21,2307057
37.542244,1670024500,계산1동,126.72015,인천광역시 계양구 계산1동,2021-08-21,2307053
37.547554,1670030700,계양2동,126.73751,인천광역시 계양구 계양2동,2021-08-21,2307061
37.569717,1670032013,계양1동,126.73967,인천광역시 계양구 계양1동,2021-08-21,2307063
37.553577,1670226301,계양1동,126.74509,인천광역시 계양구 계양1동,2021-08-21,2307063
37.54489,1670029500,계산2동,126.72102,인천광역시 계양구 계산2동,2021-08-21,2307054
37.529037,1670011200,작전1동,126.73033,인천광역시 계양구 작전1동,2021-08-21,2307056
37.530724,1670013900,작전서운동,126.7402,인천광역시 계양구 작전서운동,2021-08-21,2307058
37.532024,2420059401,오정동,126.77377,경기도 부천시 오정동,2021-08-21,2505051
37.58703,2320000803,고촌읍,126.792595,경기도 김포시 고촌읍,2021-08-21,3123012
37.587124,2320000803,고촌읍,126.79245,경기도 김포시 고촌읍,2021-08-21,3123012
37.43146,1650005400,서창2동,126.7395,인천광역시 남동구 서창2동,2021-08-21,2305076
37.43279,1650004100,서창2동,126.73801,인천광역시 남동구 서창2동,2021-08-21,2305076
37.43284,1650004100,남촌도림동,126.73603,인천광역시 남동구 남촌도림동,2021-08-21,2305067
37.433506,1650004500,남촌도림동,126.72434,인천광역시 남동구 남촌도림동,2021-08-21,2305067
37.43359,1650004500,남촌도림동,126.723,인천광역시 남동구 남촌도림동,2021-08-21,2305067
37.433792,1650004500,남촌도림동,126.71912,인천광역시 남동구 남촌도림동,2021-08-21,2305067
37.499203,1680032305,석남2동,126.65981,인천광역시 서구 석남2동,2021-08-21,2308059
37.44394,1630011702,학익1동,126.650276,인천광역시 미추홀구 학익1동,2021-08-21,2309060
37.44008,1630014302,관교동,126.699875,인천광역시 미추홀구 관교동,2021-08-20,2309073
37.576897,1680051105,검암경서동,126.66332,인천광역시 서구 검암경서동,2021-08-20,2308051
37.524593,1680268300,가정1동,126.66946,인천광역시 서구 가정1동,2021-08-20,2308054
37.51362,1680040500,석남1동,126.66817,인천광역시 서구 석남1동,2021-08-20,2308058
37.542812,1680046900,연희동,126.67254,인천광역시 서구 연희동,2021-08-20,1113076
37.552654,1680050902,검암경서동,126.65424,인천광역시 서구 검암경서동,2021-08-20,2308051
37.533653,1680425000,청라1동,126.65256,인천광역시 서구 청라1동,2021-08-20,2308074
37.536793,1680085401,청라1동,126.659706,인천광역시 서구 청라1동,2021-08-20,2308074
37.468563,1660000102,십정2동,126.69918,인천광역시 부평구 십정2동,2021-08-20,2306071
37.443153,1650050200,구월3동,126.7041,인천광역시 남동구 구월3동,2021-08-20,2305053
37.47893,2420073700,대산동,126.774994,경기도 부천시 대산동,2021-08-20,3105092
37.433872,1650005000,남촌도림동,126.717995,인천광역시 남동구 남촌도림동,2021-08-20,2305067
37.414597,1640318700,송도5동,126.62055,인천광역시 연수구 송도5동,2021-08-20,2304069
37.465176,1630043600,주안5동,126.68989,인천광역시 미추홀구 주안5동,2021-08-20,2309069
37.46788,1630048800,주안5동,126.67956,인천광역시 미추홀구 주안5동,2021-08-20,2309069
37.418903,1640029900,연수1동,126.67907,인천광역시 연수구 연수1동,2021-08-20,2304053
37.47783,1680494200,가좌4동,126.68593,인천광역시 서구 가좌4동,2021-08-20,2308065
37.418056,1640021900,연수2동,126.67834,인천광역시 연수구 연수2동,2021-08-20,2304054
37.44897,1630024000,용현1·4동,126.649956,인천광역시 미추홀구 용현1·4동,2021-08-20,2309076
37.404613,1640011900,동춘2동,126.677414,인천광역시 연수구 동춘2동,2021-08-20,2304058
37.39759,1640141100,송도1동,126.65213,인천광역시 연수구 송도1동,2021-08-20,2304064
37.433605,1640001500,옥련2동,126.647125,인천광역시 연수구 옥련2동,2021-08-20,2304060
37.428474,1640052301,옥련2동,126.65474,인천광역시 연수구 옥련2동,2021-08-20,2304060
37.40984,1640014400,연수2동,126.68488,인천광역시 연수구 연수2동,2021-08-20,2304054
37.41833,1640027300,옥련1동,126.64986,인천광역시 연수구 옥련1동,2021-08-20,2304051
37.42194,1640037100,옥련1동,126.65277,인천광역시 연수구 옥련1동,2021-08-20,2304051
37.441296,1630167400,관교동,126.70257,인천광역시 미추홀구 관교동,2021-08-20,2309073
37.441204,1630167400,관교동,126.70255,인천광역시 미추홀구 관교동,2021-08-20,2309073
37.4413,1630167400,관교동,126.702576,인천광역시 미추홀구 관교동,2021-08-20,2309073
37.45291,1650058201,구월3동,126.701515,인천광역시 남동구 구월3동,2021-08-20,2305053
37.382744,1640147300,송도1동,126.65722,인천광역시 연수구 송도1동,2021-08-20,2304064
37.40329,1640243800,동춘1동,126.65671,인천광역시 연수구 동춘1동,2021-08-20,2304057
37.40329,1640243800,동춘1동,126.65671,인천광역시 연수구 동춘1동,2021-08-20,2304057
37.454853,1630032500,용현3동,126.65284,인천광역시 미추홀구 용현3동,2021-08-20,2309057
37.46187,1630009900,도화1동,126.67183,인천광역시 미추홀구 도화1동,2021-08-20,2309062
37.447342,1630020101,학익1동,126.65306,인천광역시 미추홀구 학익1동,2021-08-20,2309060
37.506943,1610175400,영종동,126.527565,인천광역시 중구 영종동,2021-08-20,2301065
37.508617,1610196900,영종동,126.52548,인천광역시 중구 영종동,2021-08-20,2301065
37.5703,1680008601,검암경서동,126.66768,인천광역시 서구 검암경서동,2021-08-20,2308051
37.491013,2420009600,상동,126.74646,경기도 부천시 상동,2021-08-20,2206064
37.468918,1650071601,간석4동,126.68792,인천광역시 남동구 간석4동,2021-08-20,2305058
37.426003,1640049100,선학동,126.69865,인천광역시 연수구 선학동,2021-08-20,2304052
37.460144,1630009600,용현2동,126.64058,인천광역시 미추홀구 용현2동,2021-08-20,2309056
37.448612,1630024500,용현1·4동,126.660805,인천광역시 미추홀구 용현1·4동,2021-08-20,2309076
37.44298,1630019700,주안7동,126.67874,인천광역시 미추홀구 주안7동,2021-08-20,2309071
37.431633,1640050201,선학동,126.69843,인천광역시 연수구 선학동,2021-08-20,2304052
37.42227,1650044600,남촌도림동,126.71494,인천광역시 남동구 남촌도림동,2021-08-20,2305067
37.42227,1650044600,남촌도림동,126.71511,인천광역시 남동구 남촌도림동,2021-08-20,2305067
37.407032,2240907201,신현동,126.77509,경기도 시흥시 신현동,2021-08-20,3115053
37.406715,1640012400,동춘3동,126.674484,인천광역시 연수구 동춘3동,2021-08-20,2304059
37.40177,1650028602,논현고잔동,126.68256,인천광역시 남동구 논현고잔동,2021-08-20,2305074
37.43844,1630013002,문학동,126.68562,인천광역시 미추홀구 문학동,2021-08-20,2309074
37.441383,1630016500,학익2동,126.66801,인천광역시 미추홀구 학익2동,2021-08-20,2309061
37.389534,2240905501,월곶동,126.74769,경기도 시흥시 월곶동,2021-08-20,3115069
37.389534,2240905501,월곶동,126.74769,경기도 시흥시 월곶동,2021-08-20,3115069
37.42337,1640324901,연수3동,126.68867,인천광역시 연수구 연수3동,2021-08-20,2304055
37.458588,1650008402,만수5동,126.727875,인천광역시 남동구 만수5동,2021-08-20,2305063
37.438923,1630013700,관교동,126.69759,인천광역시 미추홀구 관교동,2021-08-19,2309073
37.420937,1640035900,연수3동,126.69681,인천광역시 연수구 연수3동,2021-08-19,2304055
37.416584,1650039102,남촌도림동,126.70546,인천광역시 남동구 남촌도림동,2021-08-19,2305067
37.438953,1630013902,관교동,126.69468,인천광역시 미추홀구 관교동,2021-08-19,2309073
37.46528,1630043600,주안5동,126.6899,인천광역시 미추홀구 주안5동,2021-08-19,2309069
37.472107,1660004700,십정1동,126.690994,인천광역시 부평구 십정1동,2021-08-19,2306070
37.461143,1630038900,숭의2동,126.647675,인천광역시 미추홀구 숭의2동,2021-08-19,2309052
37.441822,1630011701,학익1동,126.649635,인천광역시 미추홀구 학익1동,2021-08-19,2309060
37.426346,1640049401,옥련2동,126.64897,인천광역시 연수구 옥련2동,2021-08-19,2304060
37.439964,1630053103,학익1동,126.661514,인천광역시 미추홀구 학익1동,2021-08-19,2309060
37.423862,1640043800,청학동,126.66891,인천광역시 연수구 청학동,2021-08-19,2304056
37.420437,1640033703,청학동,126.671234,인천광역시 연수구 청학동,2021-08-19,2304056
37.42399,1640043900,청학동,126.66872,인천광역시 연수구 청학동,2021-08-19,2304056
37.474743,1660000301,십정1동,126.689674,인천광역시 부평구 십정1동,2021-08-19,2306070
37.38733,1640128400,송도1동,126.64719,인천광역시 연수구 송도1동,2021-08-19,2304064
37.375202,1640105600,송도1동,126.639366,인천광역시 연수구 송도1동,2021-08-19,2304064
37.420765,1640034000,선학동,126.69683,인천광역시 연수구 선학동,2021-08-19,2304052
37.419567,1640025800,선학동,126.69564,인천광역시 연수구 선학동,2021-08-19,2304052
37.452374,1650057302,구월1동,126.70812,인천광역시 남동구 구월1동,2021-08-19,2305051
